timestamp,adjusted_arousal
0,3.3333333333333335
1,3.222222222222222
2,3.1111111111111107
3,3.0
4,2.888888888888889
5,2.7777777777777772
6,2.6666666666666665
7,2.7777777777777772
8,2.888888888888889
9,3.0
10,2.888888888888889
11,2.7777777777777772
12,2.6666666666666665
13,2.7777777777777772
14,2.888888888888889
15,3.0
16,3.0
17,3.0
18,3.0
19,3.0
20,3.0
21,3.0
22,3.0
23,3.0
24,3.0
25,3.1111111111111107
26,3.222222222222222
27,3.3333333333333335
28,3.3333333333333335
29,3.3333333333333335
30,3.3333333333333335
31,3.3333333333333335
32,3.3333333333333335
33,3.3333333333333335
34,3.444444444444444
35,3.5555555555555554
36,3.6666666666666665
37,3.6666666666666665
38,3.6666666666666665
39,3.6666666666666665
40,3.888888888888889
41,4.111111111111112
42,4.333333333333333
43,4.333333333333333
44,4.333333333333333
45,4.333333333333333
46,4.333333333333333
47,4.333333333333333
48,4.333333333333333
49,4.222222222222222
50,4.111111111111111
51,4.0
52,4.111111111111111
53,4.222222222222222
54,4.333333333333333
55,4.333333333333333
56,4.333333333333333
57,4.333333333333333
58,4.444444444444444
59,4.555555555555556
60,4.666666666666667
61,4.555555555555556
62,4.444444444444444
63,4.333333333333333
64,4.333333333333333
65,4.333333333333333
66,4.333333333333333
67,4.222222222222222
68,4.111111111111111
69,4.0
70,4.222222222222222
71,4.444444444444444
72,4.666666666666667
73,4.555555555555556
74,4.444444444444444
75,4.333333333333333
76,4.444444444444444
77,4.555555555555556
78,4.666666666666667
79,4.444444444444444
80,4.222222222222222
81,4.0
82,4.0
83,4.0
84,4.0
85,4.0
86,4.0
87,4.0
88,4.0
89,4.0
90,4.0
91,4.0
92,4.0
93,4.0
94,4.111111111111111
95,4.222222222222222
96,4.333333333333333
97,4.222222222222222
98,4.111111111111111
99,4.0
100,4.111111111111111
101,4.222222222222222
102,4.333333333333333
103,4.333333333333333
104,4.333333333333333
105,4.333333333333333
106,4.222222222222222
107,4.111111111111111
108,4.0
109,4.0
110,4.0
111,4.0
112,4.0
113,4.0
114,4.0
115,4.0
116,4.0
117,4.0
118,4.0
119,4.0
120,4.0
121,4.111111111111111
122,4.222222222222222
123,4.333333333333333
124,4.222222222222222
125,4.111111111111111
126,4.0
127,4.0
128,4.0
129,4.0
130,4.0
131,4.0
132,4.0
133,4.0
134,4.0
135,4.0
136,4.0
137,4.0
138,4.0
139,4.111111111111111
140,4.222222222222222
141,4.333333333333333
142,4.222222222222222
143,4.111111111111111
144,4.0
145,4.222222222222222
146,4.444444444444444
147,4.666666666666667
148,4.666666666666667
149,4.666666666666667
150,4.666666666666667
151,4.555555555555555
152,4.444444444444444
153,4.333333333333333
154,4.222222222222222
155,4.111111111111111
156,4.0
157,4.0
158,4.0
159,4.0
160,4.0
161,4.0
162,4.0
163,4.0
164,4.0
165,4.0
166,4.0
167,4.0
168,4.0
169,4.0
170,4.0
171,4.0
172,4.222222222222221
173,4.444444444444444
174,4.666666666666667
175,4.777777777777778
176,4.888888888888889
177,5.0
178,5.0
179,5.0
180,5.0
181,4.777777777777778
182,4.555555555555556
183,4.333333333333333
184,4.333333333333333
185,4.333333333333333
186,4.333333333333333
187,4.333333333333333
188,4.333333333333333
189,4.333333333333333
190,4.222222222222222
191,4.111111111111111
192,4.0
193,4.0
194,4.0
195,4.0
196,4.111111111111111
197,4.222222222222222
198,4.333333333333333
199,4.222222222222222
200,4.111111111111111
201,4.0
202,4.0
203,4.0
204,4.0
205,4.0
206,4.0
207,4.0
208,4.0
209,4.0
210,4.0
211,4.0
212,4.0
213,4.0
214,4.0
215,4.0
216,4.0
217,4.0
218,4.0
219,4.0
220,4.0
221,4.0
222,4.0
223,4.0
224,4.0
225,4.0
226,4.0
227,4.0
228,4.0
229,4.0
230,4.0
231,4.0
232,4.0
233,4.0
234,4.0
235,4.0
236,4.0
237,4.0
238,3.8888888888888893
239,3.7777777777777772
240,3.6666666666666665
241,3.7777777777777772
242,3.8888888888888893
243,4.0
244,4.0
245,4.0
246,4.0
247,4.0
248,4.0
249,4.0
250,4.111111111111111
251,4.222222222222222
252,4.333333333333333
253,4.222222222222222
254,4.111111111111111
255,4.0
256,4.0
257,4.0
258,4.0
259,3.888888888888889
260,3.7777777777777772
261,3.6666666666666665
262,3.6666666666666665
263,3.6666666666666665
264,3.6666666666666665
265,3.6666666666666665
266,3.6666666666666665
267,3.6666666666666665
268,3.6666666666666665
269,3.6666666666666665
270,3.6666666666666665
271,3.888888888888889
272,4.111111111111111
273,4.333333333333333
274,4.333333333333333
275,4.333333333333333
276,4.333333333333333
277,4.222222222222222
278,4.111111111111111
279,4.0
280,4.0
281,4.0
282,4.0
283,4.0
284,4.0
285,4.0
286,4.0
287,4.0
288,4.0
289,4.0
290,4.0
291,4.0
292,4.0
293,4.0
294,4.0
295,4.0
296,4.0
297,4.0
298,4.111111111111111
299,4.222222222222222
300,4.333333333333333
301,4.444444444444444
302,4.555555555555556
303,4.666666666666667
304,4.555555555555556
305,4.444444444444444
306,4.333333333333333
307,4.333333333333333
308,4.333333333333333
309,4.333333333333333
310,4.333333333333333
311,4.333333333333333
312,4.333333333333333
313,4.222222222222222
314,4.111111111111111
315,4.0
316,3.8888888888888893
317,3.7777777777777772
318,3.6666666666666665
319,3.7777777777777772
320,3.888888888888889
321,4.0
322,4.0
323,4.0
324,4.0
325,4.0
326,4.0
327,4.0
328,3.9999999999999996
329,4.0
330,4.0
331,3.8888888888888893
332,3.7777777777777772
333,3.6666666666666665
334,3.7777777777777772
335,3.888888888888889
336,4.0
337,3.888888888888889
338,3.7777777777777772
339,3.6666666666666665
340,3.6666666666666665
341,3.6666666666666665
342,3.6666666666666665
343,3.6666666666666665
344,3.6666666666666665
345,3.6666666666666665
346,3.6666666666666665
347,3.6666666666666665
348,3.6666666666666665
349,3.888888888888888
350,4.111111111111112
351,4.333333333333333
352,4.333333333333333
353,4.333333333333333
354,4.333333333333333
355,4.333333333333333
356,4.333333333333333
357,4.333333333333333
358,4.333333333333333
359,4.333333333333333
360,4.333333333333333
361,4.333333333333333
362,4.333333333333333
363,4.333333333333333
364,4.111111111111112
365,3.888888888888888
366,3.6666666666666665
367,3.7777777777777772
368,3.888888888888889
369,4.0
370,4.0
371,4.0
372,4.0
373,3.888888888888889
374,3.7777777777777772
375,3.6666666666666665
376,3.7777777777777772
377,3.888888888888889
378,4.0
379,4.0
380,4.0
381,4.0
382,4.0
383,4.0
384,4.0
385,4.0
386,4.0
387,4.0
388,3.888888888888889
389,3.7777777777777772
390,3.6666666666666665
391,3.7777777777777772
392,3.888888888888889
393,4.0
394,4.111111111111111
395,4.222222222222222
396,4.333333333333333
397,4.333333333333333
398,4.333333333333333
399,4.333333333333333
400,4.333333333333333
401,4.333333333333333
402,4.333333333333333
403,4.333333333333333
404,4.333333333333333
405,4.333333333333333
406,4.333333333333333
407,4.333333333333333
408,4.333333333333333
409,4.222222222222222
410,4.111111111111111
411,4.0
412,4.111111111111111
413,4.222222222222222
414,4.333333333333333
415,4.222222222222222
416,4.111111111111111
417,4.0
418,4.0
419,4.0
420,4.0
421,4.111111111111111
422,4.222222222222222
423,4.333333333333333
424,4.333333333333333
425,4.333333333333333
426,4.333333333333333
427,4.333333333333333
428,4.333333333333333
429,4.333333333333333
430,4.333333333333333
431,4.333333333333333
432,4.333333333333333
433,4.333333333333333
434,4.333333333333333
435,4.333333333333333
436,4.333333333333333
437,4.333333333333333
438,4.333333333333333
439,4.333333333333333
440,4.333333333333333
441,4.333333333333333
442,4.222222222222222
443,4.111111111111111
444,4.0
445,3.8888888888888893
446,3.7777777777777772
447,3.6666666666666665
448,3.7777777777777772
449,3.888888888888889
450,4.0
451,3.888888888888889
452,3.7777777777777772
453,3.6666666666666665
454,3.7777777777777772
455,3.888888888888889
456,4.0
457,4.0
458,4.0
459,4.0
460,4.0
461,4.0
462,4.0
463,4.0
464,4.0
465,4.0
466,4.0
467,4.0
468,4.0
469,4.0
470,4.0
471,4.0
472,4.111111111111111
473,4.222222222222222
474,4.333333333333333
475,4.333333333333333
476,4.333333333333333
477,4.333333333333333
478,4.333333333333333
479,4.333333333333333
480,4.333333333333333
481,4.222222222222222
482,4.111111111111111
483,4.0
484,4.0
485,4.0
486,4.0
487,4.111111111111111
488,4.222222222222222
489,4.333333333333333
490,4.222222222222222
491,4.111111111111111
492,4.0
493,4.0
494,4.0
495,4.0
496,4.0
497,4.0
498,4.0
499,3.9999999999999996
500,4.0
501,4.0
502,4.111111111111111
503,4.222222222222222
504,4.333333333333333
505,4.333333333333333
506,4.333333333333333
507,4.333333333333333
508,4.333333333333333
509,4.333333333333333
510,4.333333333333333
511,4.333333333333333
512,4.333333333333333
513,4.333333333333333
514,4.333333333333333
515,4.333333333333333
516,4.333333333333333
517,4.333333333333333
518,4.333333333333333
519,4.333333333333333
520,4.333333333333333
521,4.333333333333333
522,4.333333333333333
523,4.222222222222222
524,4.111111111111111
525,4.0
526,4.111111111111111
527,4.222222222222222
528,4.333333333333333
529,4.333333333333333
530,4.333333333333333
531,4.333333333333333
532,4.333333333333333
533,4.333333333333333
534,4.333333333333333
535,4.333333333333333
536,4.333333333333333
537,4.333333333333333
538,4.444444444444444
539,4.555555555555556
540,4.666666666666667
541,4.666666666666667
542,4.666666666666667
543,4.666666666666667
544,4.555555555555556
545,4.444444444444444
546,4.333333333333333
547,4.333333333333333
548,4.333333333333333
549,4.333333333333333
550,4.333333333333333
551,4.333333333333333
552,4.333333333333333
553,4.333333333333333
554,4.333333333333333
555,4.333333333333333
556,4.333333333333333
557,4.333333333333333
558,4.333333333333333
559,4.333333333333333
560,4.333333333333333
561,4.333333333333333
562,4.333333333333333
563,4.333333333333333
564,4.333333333333333
565,4.5555555555555545
566,4.777777777777779
567,5.0
568,4.888888888888889
569,4.777777777777778
570,4.666666666666667
571,4.666666666666667
572,4.666666666666667
573,4.666666666666667
574,4.666666666666667
575,4.666666666666667
576,4.666666666666667
577,4.666666666666667
578,4.666666666666667
579,4.666666666666667
580,4.666666666666667
581,4.666666666666667
582,4.666666666666667
583,4.666666666666667
584,4.666666666666667
585,4.666666666666667
586,4.888888888888889
587,5.111111111111111
588,5.333333333333333
589,5.222222222222222
590,5.111111111111111
591,5.0
592,4.888888888888889
593,4.777777777777778
594,4.666666666666667
595,4.555555555555555
596,4.444444444444444
597,4.333333333333333
598,4.444444444444444
599,4.555555555555555
600,4.666666666666667
601,4.666666666666667
602,4.666666666666667
603,4.666666666666667
604,4.666666666666667
605,4.666666666666667
606,4.666666666666667
607,4.666666666666667
608,4.666666666666667
609,4.666666666666667
610,4.666666666666667
611,4.666666666666667
612,4.666666666666667
613,4.666666666666667
614,4.666666666666667
615,4.666666666666667
616,4.666666666666667
617,4.666666666666667
618,4.666666666666667
619,4.555555555555555
620,4.444444444444444
621,4.333333333333333
622,4.333333333333333
623,4.333333333333333
624,4.333333333333333
625,4.555555555555555
626,4.777777777777778
627,5.0
628,4.888888888888889
629,4.777777777777778
630,4.666666666666667
631,4.555555555555556
632,4.444444444444444
633,4.333333333333333
634,4.333333333333333
635,4.333333333333333
636,4.333333333333333
637,4.5555555555555545
638,4.777777777777779
639,5.0
640,4.555555555555556
641,4.111111111111111
642,3.6666666666666665
643,3.7777777777777772
644,3.8888888888888893
645,4.0
646,4.0
647,4.0
648,4.0
649,4.0
650,3.9999999999999996
651,4.0
652,4.111111111111111
653,4.222222222222222
654,4.333333333333333
655,4.333333333333333
656,4.333333333333333
657,4.333333333333333
658,4.222222222222222
659,4.111111111111111
660,4.0
661,3.888888888888889
662,3.7777777777777772
663,3.6666666666666665
664,3.888888888888888
665,4.111111111111112
666,4.333333333333333
667,4.222222222222222
668,4.111111111111111
669,4.0
670,4.0
671,4.0
672,4.0
673,3.9999999999999996
674,4.0
675,4.0
676,4.0
677,4.0
678,4.0
679,4.0
680,4.0
681,4.0
682,4.0
683,4.0
684,4.0
685,4.0
686,4.0
687,4.0
688,4.0
689,4.0
690,4.0
691,4.0
692,4.0
693,4.0
694,4.0
695,4.0
696,4.0
697,4.0
698,4.0
699,4.0
700,4.111111111111111
701,4.222222222222222
702,4.333333333333333
703,4.111111111111112
704,3.888888888888888
705,3.6666666666666665
706,3.6666666666666665
707,3.6666666666666665
708,3.6666666666666665
709,3.888888888888889
710,4.111111111111111
711,4.333333333333333
712,4.111111111111111
713,3.8888888888888893
714,3.6666666666666665
715,3.7777777777777772
716,3.8888888888888893
717,4.0
718,4.0
719,4.0
720,4.0
721,4.0
722,3.9999999999999996
723,4.0
724,4.111111111111111
725,4.222222222222222
726,4.333333333333333
727,4.4444444444444455
728,4.5555555555555545
729,4.666666666666667
730,4.666666666666667
731,4.666666666666667
732,4.666666666666667
733,4.4444444444444455
734,4.222222222222221
735,4.0
736,4.111111111111111
737,4.222222222222222
738,4.333333333333333
739,4.222222222222222
740,4.111111111111111
741,4.0
742,4.111111111111111
743,4.222222222222222
744,4.333333333333333
745,4.333333333333333
746,4.333333333333333
747,4.333333333333333
748,4.444444444444444
749,4.555555555555556
750,4.666666666666667
751,4.4444444444444455
752,4.222222222222221
753,4.0
754,4.0
755,4.0
756,4.0
757,4.111111111111111
758,4.222222222222222
759,4.333333333333333
760,4.222222222222222
