timestamp,adjusted_arousal
0,2.6666666666666665
1,2.6666666666666665
2,2.6666666666666665
3,2.6666666666666665
4,2.7777777777777772
5,2.888888888888889
6,3.0
7,3.0
8,3.0
9,3.0
10,3.0
11,3.0
12,3.0
13,3.1111111111111107
14,3.222222222222222
15,3.3333333333333335
16,3.3333333333333335
17,3.3333333333333335
18,3.3333333333333335
19,3.3333333333333335
20,3.3333333333333335
21,3.3333333333333335
22,3.3333333333333335
23,3.3333333333333335
24,3.3333333333333335
25,3.3333333333333335
26,3.3333333333333335
27,3.3333333333333335
28,3.222222222222222
29,3.1111111111111107
30,3.0
31,3.1111111111111107
32,3.222222222222222
33,3.3333333333333335
34,3.3333333333333335
35,3.3333333333333335
36,3.3333333333333335
37,3.3333333333333335
38,3.3333333333333335
39,3.3333333333333335
40,3.3333333333333335
41,3.3333333333333335
42,3.3333333333333335
43,3.3333333333333335
44,3.3333333333333335
45,3.3333333333333335
46,3.3333333333333335
47,3.3333333333333335
48,3.3333333333333335
49,3.3333333333333335
50,3.3333333333333335
51,3.3333333333333335
52,3.3333333333333335
53,3.3333333333333335
54,3.3333333333333335
55,3.444444444444444
56,3.5555555555555554
57,3.6666666666666665
58,3.7777777777777772
59,3.888888888888889
60,4.0
61,3.7777777777777772
62,3.5555555555555554
63,3.3333333333333335
64,3.444444444444444
65,3.5555555555555554
66,3.6666666666666665
67,3.5555555555555554
68,3.444444444444444
69,3.3333333333333335
70,3.3333333333333335
71,3.3333333333333335
72,3.3333333333333335
73,3.444444444444444
74,3.5555555555555554
75,3.6666666666666665
76,3.6666666666666665
77,3.6666666666666665
78,3.6666666666666665
79,3.6666666666666665
80,3.6666666666666665
81,3.6666666666666665
82,3.6666666666666665
83,3.6666666666666665
84,3.6666666666666665
85,3.6666666666666665
86,3.6666666666666665
87,3.6666666666666665
88,3.5555555555555554
89,3.444444444444444
90,3.3333333333333335
91,3.3333333333333335
92,3.3333333333333335
93,3.3333333333333335
94,3.444444444444444
95,3.5555555555555554
96,3.6666666666666665
97,3.6666666666666665
98,3.6666666666666665
99,3.6666666666666665
100,3.6666666666666665
101,3.6666666666666665
102,3.6666666666666665
103,3.6666666666666665
104,3.6666666666666665
105,3.6666666666666665
